electrical_capacity;energy_source_level_1;energy_source_level_2;energy_source_level_3;technology;data_source;nuts_1_region;nuts_2_region;nuts_3_region;lon;lat;municipality;municipality_code;postcode;address;federal_state;commissioning_date;decommissioning_date;voltage_level;eeg_id;dso;dso_id;tso
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.57457093;49.43894439;;9372163.0;93464.0;;Brandenburg;1959-09-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.047;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.87282724;49.2112635;Grafenwiesen;9372130.0;93479.0;;Brandenburg;1959-09-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.043;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.64069732;48.69949744;Pilsting;9279132.0;94431.0;;Brandenburg;1959-09-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE23A;12.35761307;49.88853001;;9377154.0;95643.0;;Brandenburg;1959-09-16;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.062;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.63390802;48.84799895;Hinterschmiding;9272126.0;94146.0;;Brandenburg;1959-09-24;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.033;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE92;DE926;9.49365574;51.86297718;Bevern;3255002.0;37639.0;;Niedersachsen;1959-10-12;;low voltage;;Westfalen Weser Netz GmbH;10006808.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE23A;12.18455341;49.90662567;;9377159.0;95676.0;;Brandenburg;1959-10-12;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.78652123;49.36674051;;9371154.0;92289.0;;Brandenburg;1959-10-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.095;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE226;11.77564191;48.7946258;Neustadt;9273152.0;93333.0;;Brandenburg;1959-10-17;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.40158626;49.70870312;;9374123.0;92697.0;;Brandenburg;1959-10-19;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.00754;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE91C;10.2368185;51.58303556;;3159025.0;37434.0;;Niedersachsen;1959-10-20;;low voltage;;EAM Netz GmbH;10003990.0;TenneT
0.0125;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.81311659;48.55735319;;9277111.0;94424.0;;Brandenburg;1959-11-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.276;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.62723824;48.64982329999999;Hauzenberg;9275126.0;94051.0;;Brandenburg;1959-11-04;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.55634979;49.51985496;;9376160.0;92539.0;;Brandenburg;1959-11-10;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.023;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;11.97305215;49.77390985;;9374149.0;92690.0;;Brandenburg;1959-11-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0095;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.51754911;48.75563542;;9272141.0;94133.0;;Brandenburg;1959-11-19;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0088;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE73;DE732;9.992500682;50.53242097;;6631012.0;36115.0;;Hamburg;1959-11-30;;low voltage;;Überlandwerk Rhön GmbH;10000283.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.98069242;48.90269932;;9271122.0;94539.0;;Brandenburg;1959-12-02;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE227;12.42098298;48.48687135;Gerzen;9274135.0;84175.0;;Brandenburg;1959-12-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.063;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE216;11.53476787;47.77289624;Bad Tölz;9173112.0;83646.0;;Brandenburg;1959-12-14;;low voltage;;Stadtwerke Bad Tölz GmbH;10001412.0;TenneT
0.042;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.82437965;48.63965892;Eichendorf;9279113.0;94428.0;;Brandenburg;1959-12-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0125;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE23A;12.316543;49.79587315;;9377146.0;95703.0;;Brandenburg;1959-12-17;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.065;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB1;DEB1B;7.81055511;50.70306969;Atzelgift;7143205.0;57629.0;;Rheinland-Pfalz;1959-12-23;;low voltage;;Energienetze Mittelrhein GmbH & Co. KG;10001102.0;Amprion
0.0395;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.81417714;48.95875971;Perasdorf;9278171.0;94366.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE132;7.962248687;47.90916839;Oberried;8315084.0;79254.0;;Baden-Württemberg;1960-01-01;;low voltage;;bnNETZE GmbH;10003005.0;TransnetBW
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21E;11.05716114;47.95300822;;9181114.0;86911.0;;Brandenburg;1960-01-01;;low voltage;;Elektrizitätswerk Diessen Stadler GmbH;10000221.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.94327379;49.01903393;Nittendorf;9375175.0;93152.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE132;7.962248687;47.90916839;;8315084.0;79254.0;;Baden-Württemberg;1960-01-01;;low voltage;;bnNETZE GmbH;10003005.0;TransnetBW
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.93896029;49.3049658;Rieden;9371146.0;92286.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.32987572;49.54011576;;9374159.0;92723.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.81710478;49.26361839;;9372112.0;93473.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0035;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21F;11.94323725;47.74296137;;9182114.0;83730.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0145;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.39316406;49.49684765;;9376171.0;92552.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.016;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.00110629;49.25563504;;9372144.0;93453.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;;9371129.0;92277.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.68029684;48.57989069;;9275153.0;94107.0;;Brandenburg;1960-01-01;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.227;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.80691996;49.01197365;Sankt Englmar;9278184.0;94379.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.053;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.03963854;49.10292578;Drachselsried;9276120.0;94256.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.49;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE135;8.612577801;48.36431634;Sulz;8325057.0;72172.0;;Baden-Württemberg;1960-01-01;;medium voltage;;Stromversorgung Sulz GmbH;10000497.0;TransnetBW
0.008;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.58344833;49.36214538;;9373140.0;92283.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.038;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21E;11.05716114;47.95300822;Diessen;9181114.0;86911.0;;Brandenburg;1960-01-01;;low voltage;;Elektrizitätswerk Diessen Stadler GmbH;10000221.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21E;11.05716114;47.95300822;;9181114.0;86911.0;;Brandenburg;1960-01-01;;low voltage;;Elektrizitätswerk Diessen Stadler GmbH;10000221.0;TenneT
0.06;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.30577522;48.89391409;Eppenschlag;9272116.0;94536.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.038;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.66993395;49.28776026;Waffenbrunn;9372168.0;93494.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.13;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21E;11.05716114;47.95300822;Diessen;9181114.0;86911.0;;Brandenburg;1960-01-01;;low voltage;;Elektrizitätswerk Diessen Stadler GmbH;10000221.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.76802277;48.62233302;;9275156.0;94110.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.66892096;48.96935637;;9278151.0;94360.0;;Brandenburg;1960-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.028;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.42126332;49.64957166;;9374147.0;92714.0;;Brandenburg;1960-01-02;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;11.89439468;49.78598074;;9374148.0;92724.0;;Brandenburg;1960-01-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE248;11.06433166;49.72250583;Forchheim;9474126.0;91301.0;;Brandenburg;1960-01-27;;low voltage;;Stadtwerke Forchheim GmbH;10000591.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.2686068;49.52509353;;9376173.0;92555.0;;Brandenburg;1960-02-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0097;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21N;11.02983039;47.86328359;;9190158.0;82405.0;;Brandenburg;1960-02-17;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.1105;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.98060799;49.14648001;Kallmünz;9375156.0;93183.0;;Brandenburg;1960-02-24;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0128;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE226;12.05847005;48.84568033;;9273141.0;84085.0;;Brandenburg;1960-03-14;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.072;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.32376794;48.98402983;Frauenau;9276121.0;94258.0;;Brandenburg;1960-03-18;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.019;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.21160085;48.95015757;;9276139.0;94269.0;;Brandenburg;1960-04-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.028;Renewable energy;Hydro;;Run-of-river;Amprion;DE7;DE72;DE723;8.057805486;50.46058031;Hadamar;6533007.0;65589.0;;Hessen;1960-05-12;;low voltage;;Syna GmbH;10001495.0;Amprion
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE72;DE725;9.001624861;50.72799462;Homberg/Ohm;6535009.0;35315.0;;Hamburg;1960-05-25;;low voltage;;ovag Netz GmbH;10001836.0;TenneT
0.039;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.93502317;49.20115597;Hohenwarth;9372135.0;93480.0;;Brandenburg;1960-06-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0178;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.76075087;48.75583417;;9272136.0;94089.0;;Brandenburg;1960-06-21;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.66452996;49.25790589;;9373167.0;92355.0;;Brandenburg;1960-06-24;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE72;DE724;8.692898786;50.74691924;;6534020.0;35096.0;;Hamburg;1960-07-01;;low voltage;;EAM Netz GmbH;10003990.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE24A;11.34119181;50.18777712;;9476185.0;96369.0;;Brandenburg;1960-07-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.006;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE73;DE734;9.291943606;51.48743265;;6633016.0;34396.0;;Hamburg;1960-07-01;;low voltage;;EAM Netz GmbH;10003990.0;TenneT
0.005;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.70143986;48.46722595;;9277119.0;84326.0;;Brandenburg;1960-07-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0455;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.92202468;48.58108143;Roßbach;9277142.0;94439.0;;Brandenburg;1960-07-19;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.032;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.07978674;48.90984332;Bischofsmais;9276116.0;94253.0;;Brandenburg;1960-07-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0205;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.31062397;48.68000287;;9275111.0;94529.0;;Brandenburg;1960-08-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.04;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB1;DEB1B;7.912243662;50.55249147;Willmenrod;7143312.0;56459.0;;Rheinland-Pfalz;1960-09-02;;low voltage;;Energienetze Mittelrhein GmbH & Co. KG;10001102.0;Amprion
0.017;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.73491752;49.16453468;;9373151.0;92331.0;;Brandenburg;1960-09-16;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.2;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;13.0730923;48.45053798;Bad Birnbach;9277113.0;84364.0;;Brandenburg;1960-09-19;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.005;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.55634979;49.51985496;;9376160.0;92539.0;;Brandenburg;1960-09-22;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;Amprion;DE7;DE72;DE723;8.060851204;50.50416782;Elbtal;6533005.0;65627.0;;Hessen;1960-09-23;;low voltage;;Syna GmbH;10001495.0;Amprion
0.057;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.52810902;48.52547852;Frontenhausen;9279115.0;84160.0;;Brandenburg;1960-09-29;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0175;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.91673503;49.09257952;;9276144.0;94234.0;;Brandenburg;1960-10-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.018;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.68866614;49.38087061;;9372171.0;93449.0;;Brandenburg;1960-10-06;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.018;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.97582776;49.00368278;;9276134.0;94265.0;;Brandenburg;1960-10-10;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.014;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE214;12.83673307;48.18376108;;9171112.0;84489.0;;Brandenburg;1960-10-12;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.52608093;49.57475804;;9374118.0;92693.0;;Brandenburg;1960-10-27;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.025;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.81861264;48.42544041;;9277124.0;84332.0;;Brandenburg;1960-11-06;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.41926719;49.17678002;;9373146.0;92360.0;;Brandenburg;1960-11-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.031;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.07978674;48.90984332;Bischofsmais;9276116.0;94253.0;;Brandenburg;1960-11-14;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0275;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;13.09568484;48.80922239;;9271113.0;94530.0;;Brandenburg;1960-11-29;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.14920885;49.02780084;Langdorf;9276129.0;94264.0;;Brandenburg;1960-12-02;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.059;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.68029684;48.57989069;Untergriesbach;9275153.0;94107.0;;Brandenburg;1960-12-05;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.76075087;48.75583417;;9272136.0;94089.0;;Brandenburg;1960-12-08;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.00482306;48.97524354;;9276146.0;94239.0;;Brandenburg;1960-12-14;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.058;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE23A;12.00684839;49.91906995;Pullenreuth;9377148.0;95704.0;;Brandenburg;1960-12-16;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.044;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.976526;49.04415099;Geiersthal;9276122.0;94244.0;;Brandenburg;1960-12-28;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.006;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.62723824;48.64982329999999;;9275126.0;94051.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.028;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE73;DE737;9.979838342;51.1436622;;6636014.0;37287.0;;Hamburg;1961-01-01;;low voltage;;Stadtwerke Eschwege GmbH;10000668.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.00482306;48.97524354;Ruhmannsfelden;9276142.0;94239.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.063;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.5985742;48.73273755;Waldkirchen;9272151.0;94065.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE12;DE12C;8.42533968;48.46750463;;8237028.0;72250.0;;Baden-Württemberg;1961-01-01;;low voltage;;Stadtwerke Freudenstadt GmbH & Co. KG;10000555.0;TransnetBW
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.23620671;48.76279434;;9278148.0;84066.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.3;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;12.38891499;49.07195498;Brennberg;9375120.0;93179.0;;Brandenburg;1961-01-01;;medium voltage;;Elektrizitätswerk Wörth a.d. Donau Rupert Heider & Co. KG;10003233.0;TenneT
0.038;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.82127607;49.11753158;Beratzhausen;9375118.0;93176.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.08;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE25;DE259;11.2531598;49.34524063;Schwarzenbruck;9574157.0;90592.0;;Brandenburg;1961-01-01;;medium voltage;;Gemeindewerke Schwarzenbruck GmbH;10001853.0;TenneT
0.065;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE91C;10.19601188;51.78343874;Bad Grund - Eisdorf;3159002.0;37539.0;;Niedersachsen;1961-01-01;;low voltage;;Harz Energie Netz GmbH;10002813.0;TenneT
0.08;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.06051229;48.58778602;Aldersbach;9275114.0;94501.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.038;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.30577522;48.89391409;Eppenschlag;9272116.0;94536.0;;Brandenburg;1961-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.52608093;49.57475804;;9374118.0;92693.0;;Brandenburg;1961-01-12;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.165;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE219;11.5063124;48.99821519;Beilngries;9176114.0;92339.0;;Brandenburg;1961-01-17;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.019;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.20832962;49.74057443;;9374158.0;92721.0;;Brandenburg;1961-01-23;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;TenneT;DEA;DEA4;DEA45;8.959054569;52.12216236;;5766036.0;32689.0;;Nordrhein-Westfalen;1961-01-27;;low voltage;;Stadtwerke Lippe-Weser Service GmbH & Co. KG;10003999.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.11502244;49.756207;;9374128.0;92665.0;;Brandenburg;1961-02-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.81861264;48.42544041;;9277124.0;84332.0;;Brandenburg;1961-02-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.013;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.96754754;48.55059742;;9277126.0;84381.0;;Brandenburg;1961-02-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.27;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.5985742;48.73273755;Waldkirchen;9272151.0;94065.0;;Brandenburg;1961-02-08;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.132;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.51819343;48.12611699;Engelsberg;9189115.0;84549.0;;Brandenburg;1961-02-27;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.62723824;48.64982329999999;;9275126.0;94051.0;;Brandenburg;1961-03-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.5385398;48.62963189999999;Gottfrieding;9279116.0;84177.0;;Brandenburg;1961-03-24;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.024;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.72567086;48.94690762;;9278139.0;94336.0;;Brandenburg;1961-03-27;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.037;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.57457093;49.43894439;Tiefenbach;9372163.0;93464.0;;Brandenburg;1961-04-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.83382959;48.71008024;;9271139.0;94562.0;;Brandenburg;1961-04-10;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
